Room_temperature,Current_1_stack,Voltage_1_Stack,DC_Power_Consumption_1_Stack,H2_side_outlet_temp_1_stack,O2_side_outlet_temp_1_stack,Lye_Supply_to_Electrolyzer_Temp,Lye_Concentration,Lye_Flow_to_1_Stack,H2_Separator_Level,O2_Separator_Level,LDI_H2_&_O2_Separator,O2_content_in_H2,H2_content_in_O2,Pressure_O2_Separator,H2_Flowrate_Purification_outlet,DM_water_condctivity,DM_water_flow_from_B.L.,is_idle,cluster_raw,risk_level,risk_label
24.5,0.0,0,0.0,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.0,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.0,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.25,0.0,0,0.0,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.25,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.0,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.25,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.25,0.0,0,0.0,24.25,24.25,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.25,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,24.5,24.5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.0,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.0,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.25,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.0,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.5,0.0,0,0.0,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.75,0.0,0,0.0,24.75,24.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.25,0.0,0,0.0,25.25,25.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
25.75,0.0,0,0.0,25.75,25.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,Normal
24.5,4066.6666666666665,519,2110.6,29.325,28.4625,28.75,30.7,89.65712619255926,39.6,39.6,0.0,1.48,1.98,15.2,41.3843137254902,3.2,430.396862745098,0,3,3,Critical failure
24.5,4133.333333333333,586,2422.1333333333328,32.325,31.4625,31.75,30.47,81.54980627421571,43.0,43.86,0.8599999999999994,1.47,1.97,15.3,47.492810457516335,1.2,484.42666666666656,0,3,3,Critical failure
24.75,4200.0,589,2473.8,35.678250000000006,35.15175,34.75,31.22,90.498687664042,31.04,32.64,1.6000000000000014,1.45,1.95,15.4,48.50588235294118,2.5,460.8058823529412,0,3,3,Critical failure
24.75,4266.666666666667,537,2291.2,37.904685,37.388715000000005,37.75,30.75,82.66633337499478,37.83,39.39,1.5600000000000025,1.43,1.93,15.7,44.92549019607842,3.3,449.2549019607843,0,3,3,Critical failure
24.25,4333.333333333333,505,2188.333333333333,40.49563815,40.388715000000005,40.75,30.84,85.957588634754,35.89,37.37,1.4799999999999969,1.42,1.92,15.1,42.90849673202614,3.9,429.0849673202614,0,3,3,Critical failure
25.75,4400.0,578,2543.2,44.365550913,42.5209407,43.75,30.38,82.1997250343707,45.32,43.12,2.200000000000003,1.4,1.9,15.1,49.86666666666666,2.4,508.63999999999993,0,3,3,Critical failure
24.5,4466.666666666667,533,2380.7333333333336,47.365550913,45.065731293000006,46.75,31.08,85.58263550389535,33.32,33.66,0.3399999999999963,1.38,1.88,15.4,46.681045751634,4.1,476.1466666666667,0,3,3,Critical failure
24.75,4533.333333333333,538,2438.933333333333,50.365550913,49.02704591886,49.75,31.17,80.5665958421864,32.64,32.32,0.3200000000000002,1.37,1.87,15.8,47.822222222222216,3.8,463.8755555555554,0,3,3,Critical failure
25.25,4600.0,533,2451.8,54.43286193126001,52.02704591886,52.75,30.54,88.04899387576553,43.26,43.26,0.0,1.35,1.85,15.5,48.074509803921565,2.8,499.9749019607844,0,3,3,Critical failure
24.25,4666.666666666667,548,2557.333333333333,57.43286193126001,53.926505000482805,53.85416666666667,31.5,86.99912510936133,27.44,28.56,1.1199999999999974,1.33,1.83,15.4,50.1437908496732,1.5,496.4235294117647,0,3,3,Critical failure
25.25,4733.333333333333,520,2461.333333333333,60.43286193126001,56.357239950477975,54.68541666666666,31.95,88.28229804607757,21.0,20.79,0.2100000000000008,1.32,1.82,15.3,48.26143790849672,2.5,492.26666666666654,0,3,3,Critical failure
24.75,4800.0,582,2793.6,60.291,58.7636675509732,54.9,31.21,90.79865016872893,31.36,32.96,1.6000000000000014,1.3,1.8,15.7,54.77647058823529,1.9,564.1976470588236,0,3,3,Critical failure
24.75,4866.666666666667,549,2671.8,60.17404166666668,62.381304226482925,55.31875000000001,31.66,86.08257301170687,25.5,24.25,1.25,1.28,1.78,15.1,52.38823529411765,2.4,508.16588235294114,0,3,3,Critical failure
24.75,4933.333333333333,516,2545.6,63.14225,65.63737499999999,55.7375,31.08,81.84976877890264,33.66,33.32,0.3399999999999963,1.27,1.77,15.2,49.91372549019608,1.8,504.1286274509804,0,3,3,Critical failure
24.5,5000.0,511,2555.0,62.935625,65.4375,56.0625,30.42,81.24984376952881,44.0,44.44,0.4399999999999977,1.25,1.75,15.5,50.09803921568628,3.6,526.029411764706,0,3,3,Critical failure
24.25,5066.666666666667,636,3222.4,62.725,65.89166666666668,56.391666666666666,31.85,88.86555847185768,21.34,22.44,1.1000000000000014,1.23,1.73,16.0,63.1843137254902,4.4,638.161568627451,0,3,3,Critical failure
25.25,5133.333333333334,588,3018.4000000000005,64.22547916666667,67.46589583333335,57.17291666666667,31.0,91.5485564304462,35.0,34.65,0.3500000000000014,1.22,1.72,15.6,59.184313725490206,3.7,603.6800000000001,0,3,3,Critical failure
25.5,5200.0,552,2870.4,63.53325,68.7735,57.675,30.13,83.2495938007749,47.52,48.48,0.9599999999999936,1.2,1.7,15.1,56.28235294117647,4.8,540.3105882352941,0,3,3,Critical failure
25.0,5266.666666666667,585,3081.0,65.79,67.11375000000001,57.91666666666667,31.7,81.97475315585552,25.5,24.25,1.25,1.18,1.68,15.8,60.41176470588236,1.8,598.0764705882353,0,3,3,Critical failure
25.25,5333.333333333334,589,3141.333333333333,65.08333333333334,67.73250000000002,58.41666666666667,30.79,85.33266674998958,37.24,39.14,1.8999999999999984,1.17,1.67,15.8,61.59477124183008,3.6,591.3098039215686,0,2,2,Gas contamination risk
25.5,5400.0,512,2764.8,65.005875,69.0375,58.9125,30.61,87.42407199100111,40.18,41.41,1.2299999999999969,1.15,1.65,15.8,54.21176470588236,1.2,542.1176470588236,0,3,3,Critical failure
25.25,5466.666666666667,537,2935.6,66.73995833333335,68.10591666666667,59.24583333333334,31.64,86.83247927342414,25.75,24.75,1.0,1.13,1.63,15.9,57.560784313725485,2.0,558.3396078431372,0,3,3,Critical failure
25.0,5533.333333333334,545,3015.666666666667,67.165,68.55916666666668,59.583333333333336,30.65,86.91580219139274,40.0,40.0,0.0,1.12,1.62,15.1,59.130718954248366,3.5,603.1333333333333,0,1,1,Degradation warning
24.5,5600.0,521,2917.6,66.85,69.6465,59.85,31.57,82.0997375328084,26.0,25.22,0.7800000000000011,1.1,1.6,15.6,57.2078431372549,2.2,577.7992156862745,0,3,3,Critical failure
24.5,5666.666666666667,513,2907.0,67.35416666666667,70.18687500000001,60.270833333333336,30.65,89.91542723826188,38.8,40.8,2.0,1.08,1.58,15.5,57.0,1.3,558.6,0,2,2,Gas contamination risk
25.5,5733.333333333334,535,3067.333333333333,68.14166666666668,73.1595,60.97500000000001,30.82,82.14973128358953,36.86,38.0,1.1400000000000006,1.07,1.57,15.4,60.1437908496732,1.9,613.4666666666666,0,2,2,Gas contamination risk
25.75,5800.0,526,3050.8,70.08037499999999,72.33125,61.45625,31.05,90.87364079490064,33.66,35.02,1.3600000000000063,1.05,1.55,15.9,59.819607843137256,1.9,604.1780392156862,0,2,2,Gas contamination risk
24.75,5866.666666666667,548,3214.9333333333334,68.244,74.05199999999998,61.6,30.55,85.13269174686499,40.74,42.42,1.6799999999999995,1.03,1.53,15.3,63.03790849673203,3.9,649.29045751634,0,2,2,Gas contamination risk
25.75,5933.333333333334,573,3399.8000000000006,71.087625,72.6680625,62.27708333333334,30.77,84.44944381952254,38.0,38.76,0.759999999999998,1.02,1.52,15.8,66.66274509803921,1.7,646.6286274509804,0,1,1,Degradation warning
25.25,6000.0,592,3552.0,69.361875,72.33625,62.5625,31.77,91.24859392575928,23.46,22.77,0.6900000000000012,1.0,1.5,15.2,69.6470588235294,3.1,689.5058823529412,0,1,1,Degradation warning
25.5,6066.666666666667,575,3488.333333333333,71.32704166666667,74.4125,63.0375,31.53,83.03295421405657,27.81,27.0,0.8099999999999987,0.98,1.48,15.7,68.39869281045752,3.5,663.4673202614379,0,1,1,Degradation warning
25.75,6133.333333333334,540,3312.0000000000005,71.88675,75.00833333333331,63.508333333333326,30.81,86.13256676248801,38.76,36.86,1.8999999999999984,0.97,1.47,15.6,64.94117647058825,4.0,642.9176470588236,0,2,2,Gas contamination risk
25.0,6200.0,619,3837.8,72.215,73.8675,63.75,31.05,90.0737407824022,33.66,33.66,0.0,0.95,1.45,15.3,75.25098039215686,3.9,714.8843137254902,0,1,1,Degradation warning
25.25,6266.666666666667,529,3315.066666666667,73.49525,76.73054166666665,64.22083333333333,31.3,92.53176686247552,30.69,30.07,0.620000000000001,0.93,1.43,15.4,65.00130718954249,3.7,643.5129411764707,0,1,1,Degradation warning
25.5,6333.333333333334,551,3489.666666666667,73.33020833333335,75.796875,64.6875,30.92,88.70724492771737,35.28,35.28,0.0,0.92,1.42,15.1,68.42483660130719,1.2,697.9333333333333,0,1,1,Degradation warning
25.75,6400.0,510,3264.0,74.613,75.60700000000001,65.15,31.74,81.59980002499688,24.24,24.24,0.0,0.9,1.4,15.0,64.0,4.6,659.2,0,1,1,Degradation warning
24.75,6466.666666666667,563,3640.7333333333336,71.98304166666667,75.943875,65.36875,31.95,92.93171686872476,20.58,20.58,0.0,0.88,1.38,16.0,71.38692810457516,3.6,742.4240522875817,0,1,1,Degradation warning
25.25,6533.333333333334,632,4129.066666666667,72.56491666666666,77.347875,65.87916666666666,31.47,86.53251676873725,28.28,28.28,0.0,0.87,1.37,15.8,80.96209150326797,4.5,833.9095424836602,0,1,1,Degradation warning
24.25,6600.0,569,3755.4,72.881375,79.2786875,66.11875,31.19,94.84814398200224,32.64,32.96,0.3200000000000002,0.85,1.35,15.8,73.63529411764705,1.2,751.08,0,1,1,Degradation warning
24.5,6666.666666666667,531,3540.0,75.66583333333334,80.665,66.58333333333334,31.06,87.49906261717285,33.66,34.34,0.6800000000000068,0.83,1.33,15.8,69.41176470588235,4.3,728.8235294117646,0,1,1,Degradation warning
25.25,6733.333333333334,569,3831.2666666666655,76.29497916666665,80.54539583333333,67.12291666666667,30.52,90.09873765779278,42.0,41.16,0.8400000000000034,0.82,1.32,15.5,75.12287581699347,4.3,751.2287581699347,0,1,1,Degradation warning
25.75,6800.0,548,3726.4,75.351375,79.558875,67.6125,31.37,95.29808773903262,29.87,29.29,0.5800000000000018,0.8,1.3,15.5,73.06666666666666,3.0,694.1333333333333,0,1,1,Degradation warning
24.25,6866.666666666667,600,4120.0,77.1576875,79.07170833333333,67.81041666666667,31.14,83.4329042203058,33.0,32.67,0.3299999999999982,0.78,1.28,15.0,80.7843137254902,5.0,783.6078431372548,0,1,1,Degradation warning
25.5,6933.333333333334,503,3487.466666666667,77.83733333333333,80.586,68.4,31.25,81.73311669374661,31.31,31.93,0.620000000000001,0.77,1.27,15.3,68.38169934640524,3.7,649.6261437908497,0,1,1,Degradation warning
24.5,7000.0,507,3549.0,78.98625,82.630625,68.6875,30.51,94.8731408573928,41.16,42.0,0.8400000000000034,0.75,1.25,15.4,69.58823529411765,3.6,668.0470588235295,0,1,1,Degradation warning
25.25,7066.666666666667,614,4338.933333333334,76.46858333333334,81.62137499999999,69.19583333333333,30.08,82.64966879140107,49.0,48.02,0.9799999999999968,0.73,1.23,15.9,85.07712418300656,1.1,808.2326797385623,0,2,2,Gas contamination risk
25.0,7133.333333333334,584,4165.866666666667,79.285,84.61750000000002,69.58333333333334,31.22,88.91555222263884,31.04,31.04,0.0,0.72,1.22,15.8,81.68366013071896,1.3,833.1733333333334,0,1,1,Degradation warning
25.0,7200.0,500,3600.0,79.0,83.5,70.0,31.7,97.99775028121486,24.25,25.25,1.0,0.7,1.2,15.5,70.58823529411765,2.4,698.8235294117648,0,1,1,Degradation warning
24.5,7266.666666666667,612,4447.2,78.65962500000002,83.155875,70.37083333333334,31.5,92.71507728200642,28.28,27.72,0.5600000000000022,0.68,1.18,15.9,87.2,4.7,915.6,0,1,1,Degradation warning
25.5,7333.333333333335,554,4062.666666666667,81.64250000000001,83.77875,70.875,30.95,82.74965629296338,37.08,35.64,1.4399999999999975,0.67,1.17,15.2,79.66013071895425,1.6,780.6692810457516,0,2,2,Gas contamination risk
24.25,7400.0,631,4669.4,80.44375,86.770125,71.19375,31.01,85.5493063367079,33.95,35.7,1.75,0.65,1.15,15.9,91.55686274509804,2.2,888.1015686274508,0,2,2,Gas contamination risk
25.0,7466.666666666667,617,4606.933333333334,81.0,84.81,71.66666666666667,31.92,91.19860017497813,21.0,20.58,0.4200000000000017,0.63,1.13,15.9,90.33202614379088,4.0,858.1542483660131,0,1,1,Degradation warning
25.0,7533.333333333335,563,4241.266666666667,79.87,86.20833333333334,72.08333333333334,30.32,87.53239178436029,45.0,44.55,0.4500000000000028,0.62,1.12,15.0,83.16209150326799,2.2,839.9371241830065,0,1,1,Degradation warning
25.5,7600.0,541,4111.6,82.84525000000002,85.90725,72.525,31.95,98.9976252968379,21.63,21.21,0.4199999999999981,0.6,1.1,15.4,80.61960784313726,4.2,765.886274509804,0,1,1,Degradation warning
25.0,7666.666666666667,557,4270.333333333334,82.5,89.0375,72.91666666666667,31.55,87.66570845311001,27.0,26.73,0.2699999999999995,0.58,1.08,15.8,83.73202614379086,4.9,845.6934640522877,0,1,1,Degradation warning
25.75,7733.333333333335,523,4044.533333333333,81.3645,86.10116666666667,73.35833333333333,31.47,97.397825271841,28.84,28.84,0.0,0.57,1.07,15.0,79.3045751633987,4.4,777.1848366013073,0,1,1,Degradation warning
24.25,7800.0,596,4648.8,84.3160625,86.58912500000001,73.73125,31.29,80.97487814023246,30.07,31.0,0.9299999999999996,0.55,1.05,15.2,91.1529411764706,4.8,902.4141176470588,0,1,1,Degradation warning
24.5,7866.666666666667,512,4027.7333333333336,82.31183333333334,89.79741666666665,74.15833333333333,30.95,96.7145773444986,37.08,37.08,0.0,0.53,1.03,15.9,78.97516339869281,4.3,789.7516339869281,0,1,1,Degradation warning
24.25,7933.333333333335,618,4902.8,86.183625,90.34660416666668,74.57708333333333,30.3,99.83085447652378,45.08,46.92,1.840000000000004,0.52,1.02,15.0,96.13333333333334,2.7,980.56,0,2,2,Gas contamination risk
24.25,8000.0,500,4000.0,83.3,88.2,75.0,31.11,84.99937507811524,33.66,33.33,0.3299999999999982,0.5,1.0,15.6,78.43137254901961,1.3,815.686274509804,0,1,1,Degradation warning
24.75,7816.0,559,4369.144,83.61425,86.729265,73.84425,30.76,96.6069241344832,37.83,39.39,1.5600000000000025,0.55,1.05,15.3,85.66949019607843,3.6,839.5610039215688,0,2,2,Gas contamination risk
25.0,7874.0,601,4732.274,84.89555,87.19672499999999,74.2125,31.39,89.84126984126985,28.71,28.13,0.5800000000000018,0.53,1.03,15.9,92.7896862745098,4.5,909.338925490196,0,1,1,Degradation warning
24.25,7975.0,610,4864.75,83.9620546875,87.998640625,74.84140625,31.99,86.97725284339458,19.8,20.2,0.3999999999999985,0.51,1.01,15.8,95.3872549019608,4.4,925.2563725490196,0,1,1,Degradation warning
25.5,7858.0,603,4738.374,85.62275249999999,87.0780225,74.121375,30.74,99.64254468191476,37.83,39.78,1.9500000000000028,0.54,1.04,16.0,92.90929411764704,1.5,910.5110823529412,0,2,2,Gas contamination risk
25.75,7832.0,567,4440.744,84.59330750000002,89.5372575,73.96575,30.75,91.74653168353956,39.0,39.78,0.7800000000000011,0.54,1.04,15.6,87.07341176470588,2.5,896.8561411764706,0,1,1,Degradation warning
25.25,7816.0,553,4322.248,82.7894925,86.740535,73.85575,31.15,82.93063367079115,33.0,33.66,0.6599999999999965,0.55,1.05,15.6,84.74996078431371,5.0,805.1246274509801,0,1,1,Degradation warning
25.0,7905.0,621,4909.005,85.13037499999999,90.12040625,74.40625,30.13,87.90401199850018,48.96,46.56,2.3999999999999986,0.52,1.02,15.3,96.255,2.0,933.6735,0,2,2,Gas contamination risk
25.5,7849.0,578,4536.722,84.715706875,90.55821375,74.0656875,31.45,98.63904511936008,28.84,28.84,0.0,0.54,1.04,15.0,88.95533333333331,2.8,898.4488666666665,0,1,1,Degradation warning
25.75,7905.0,520,4110.6,85.982334375,89.23703125,74.41515625,31.02,90.86801649793776,35.7,35.35,0.3500000000000014,0.52,1.02,15.9,80.60000000000002,3.0,765.7,0,1,1,Degradation warning
25.5,7874.0,521,4102.354,83.22224624999998,90.7638075,74.22037499999999,31.92,95.74603174603176,21.0,21.42,0.4200000000000017,0.53,1.03,15.8,80.4383137254902,1.9,844.602294117647,0,1,1,Degradation warning
25.75,7935.0,580,4602.3,84.51859375,89.47796875,74.59984374999999,31.04,87.93400824896888,34.34,34.68,0.3399999999999963,0.52,1.02,15.6,90.24117647058824,4.1,884.3635294117648,0,1,1,Degradation warning
25.25,7942.0,622,4939.924,83.72114437500002,88.635256875,74.6393125,30.71,82.97787776527935,38.61,40.17,1.5600000000000025,0.51,1.01,15.7,96.86125490196076,5.0,949.2402980392156,0,2,2,Gas contamination risk
25.5,7990.0,539,4306.61,85.77488124999998,91.7177625,74.938125,30.89,87.98900137482816,37.74,38.11,0.3699999999999974,0.5,1.0,15.5,84.44333333333331,1.9,810.656,0,1,1,Degradation warning
24.25,7876.0,598,4709.848,83.21779124999999,90.7604925,74.213375,30.98,87.87501562304712,36.05,36.05,0.0,0.53,1.03,15.3,92.34996078431372,3.8,877.3246274509805,0,1,1,Degradation warning
24.75,7840.0,635,4978.4,82.95705,86.92109999999998,73.995,30.78,98.61767279090114,38.38,38.76,0.3799999999999954,0.54,1.04,15.0,97.6156862745098,2.9,966.395294117647,0,1,1,Degradation warning
25.5,7882.0,616,4855.312,84.96359875,87.2676525,74.269875,30.4,82.9553805774278,45.32,42.68,2.640000000000001,0.53,1.03,15.9,95.20219607843136,2.9,952.0219607843136,0,2,2,Gas contamination risk
24.5,7866.0,515,4050.99,82.3068925,88.01384624999999,74.154125,31.28,99.6625421822272,30.38,31.0,0.620000000000001,0.53,1.03,15.8,79.43117647058823,4.4,770.4824117647057,0,1,1,Degradation warning
25.25,7899.0,541,4273.359,84.24565625,90.0743565625,74.37190625,31.78,80.98725159355081,23.23,23.0,0.2300000000000004,0.53,1.03,15.7,83.79135294117648,2.4,846.2926647058824,0,1,1,Degradation warning
25.5,7809.0,525,4099.725,84.415231875,86.69086125,73.8181875,31.94,85.85601799775027,20.37,21.42,1.0500000000000007,0.55,1.05,15.2,80.38676470588236,1.1,819.9449999999998,0,2,2,Gas contamination risk
24.25,7962.0,509,4052.658,84.71143750000002,89.6876875,74.7589375,31.29,81.99025121859766,30.38,31.93,1.5500000000000007,0.51,1.01,15.4,79.46388235294117,5.0,802.5852117647057,0,2,2,Gas contamination risk
25.75,7819.0,627,4902.513,84.4960634375,88.54634375000002,73.88571875,31.56,87.8180227471566,27.81,26.46,1.349999999999998,0.55,1.05,15.4,96.12770588235294,3.5,922.8259764705882,0,2,2,Gas contamination risk
